,tweet_id,author_id,conversation_id,text,Odio,Mujeres,Comunidad LGBTQ+,Comunidades Migrantes,Pueblos Originarios
264,1440879299729498113,532360921,(),"Hoy a Yasna Provoste se le paró la pluma, sacó a relucir toda su sangre diaguita, por Dios q se descontroló con  Kast 😳 #DebateChvCnn",1,0,0,0,1
265,1344795437870538758,1187897874874540032,(),"@SanabriaTicor @KikePrivatiza @LevyRincon @DCoronell Una justicia punitiva es reparativa para las víctimas: fortalece el sentido de Justicia.
Una ""Justicia"" vengativa es cometer crímenes de lesa humanidad contra guerrilleros. O sea, lo que ellos hicieron.
¿La JEP ya destapó a los responsables nacionales que, en alianza con las ca -",0,0,0,0,0
266,1211799061034090496,4539848115,"(1211798727805095936, 1211798279446507520, 1211796104783761408, 1211783032283238400, 1211797436299124736, 1211779496556277760, 1211757558756773888)","@gorka_gil @GonBernardos @isralopez1977 No, es lo que una subida del SMI ha conseguido: más pobreza para el empleado al trabajar menos horas y más horas de trabajo para el panadero. Bravo.",0,0,0,0,0
267,1146618615367708673,531552179,"(1146616265567625216, 1146615305852116992, 1146469042515054592, 1146484014754279424, 1146615972981334016)",@leopuente @cuervourban @FOXSportsArg Jjajajjajaajaj mapuche indigena coquero sucio huele feo jajajajaja ojala conocieras  a Estados unidos de colombia mugroso jajajjaaj,1,0,0,0,1
268,1245860317487198215,1201599679525466112,(),"@SergioNovelli ... En contra nuestra, refleja no solo BRUTALIDAD refleja ingratitud resentimiento. No está en condiciones de pagar POR QUE SE QUEDÓ SIN EMPLEO por el tema del #COVIDー19 pero al parecer esta bruta perueca no comprende el tema. Es una pena que todo esto esté pasando con nuestros",1,0,0,1,0
269,1492706492486598658,1474417885657378819,(),"@MarcResistencia Hoy y hace un par de años, somos Chilezuela. Háganse cargo, los que votaron por Piñera. Esto es el caos.",1,0,0,1,0
270,1459642771111759873,157168732,(),"Definitivamente el Venezolano es tonto o quizás perdió la capacidad de raciocinio.. Amigos es un concierto que se está realizando en el patio de Los sueños azules de la AMV, es patrocinado por el gobierno.. De verdad pensaron que no lo iban a politizar ¿¿?? Son estúpidos o que?",1,0,0,1,0
271,1397971253223432192,1163647350776172544,(),El @DrEnriqueParis está con la regla parece 🤣🤣🤣🤣🤣 #Minsal #coronavirus,0,0,0,0,0
272,1344795175286136833,2984112784,(),Tan rápido creció la perra de Leo 😩😩,0,0,0,0,0
273,1163299323607703552,1086011650325520385,(),"Valiente Carlos Alarcón !!!
Fuiste solo carnada de la izquierda , tranquilidad la verdad tarde o temprano saldrá.

El borracho y ladron del mapuche por algo arranco.

#Corta

#ElInformanteTVN",1,0,0,0,1
274,1322118783985717248,263715248,(),"@hacheismo Los mapuches qls no quieren ser chilenos, queman la bandera y atacan a la gente en sus campos y los weones les dan cupos en la AC......son unos pelmazos!!!!!!!!",1,0,0,0,1
275,1528570163347464193,1523423808341917696,(),"A nada de crearme una cuenta para treasure y defenderlos, quejense pero sin insultar a mis chicos y mucho menos un post que solo es de ellos https://t.co/UKaD3IQYld",0,0,0,0,0
276,1533855714342584321,3981136703,(),"Yo: ""voy a hacer un descansito y a merendar alguna porquería ahora que nadie me ve""
Mi perra: https://t.co/YUa3RTTdIB",0,0,0,0,0
277,1463151419637350402,1087444903842512901,(),SI nuestro ejercito no tiene testiculos vamos a tener que salir nosotros a defendernos de los que quieren sembrar el terror en el pais.Tengo las pelotas quemadas de los MAPUCHES de mierda y de los zurdos que tiran bombas. Es un DEJA VU.Volve Lopez Rega que te perdonamos todo!.,1,0,0,0,1
278,1281030845600595969,1583901762,(),"Vieja qlia maricona la del registro civil, la gente está desesperada, al menos detente a INTENTAAAAAR orientar, que sea, al caballero que te esta implorando #CHVNoticias",1,0,0,0,0
279,1493871016745054210,2288626220,"(1493871013800648704,)","La palabra matrimonio proviene del latín mater, es decir, la capacidad de ser madre, de la potencia de engendrar que tiene el matrimonio como institución social.

Por eso no puede ser homosexual porque por definición es un vínculo en donde está la potencialidad de ser madre.",1,0,1,0,0
280,1273229281791967235,1241849209202118656,"(1273226735161683968, 1273093796247601152, 1273075849064001536, 1273014769126182912)","@Pame_Q Me tratas de frágil, latero sin sentido y viejo binario porque no soportas la verdad. Una vez más queda comprobado que eres una pobre angustiada que sólo busca atención. Buscas que no te traten de zorra, mona o perra pero te comportas como cualquiera de las tres. Chau feminazi..",1,1,0,0,0
281,1344795355276341250,848548520416202752,"(1344729500853166080,)",@pachekman No. Aquí es una hora menos para distínguirnos del resto. No vaya a ser que nos confundan y se piensen que somos iguales...,0,0,0,0,0
282,1533853916823158785,1441004994019332098,(),Me cago en los muertos del pederasta obispo de Huelva y en los de todos los pederastas de la puta iglesia católica española,0,0,0,0,0
283,1533853704868216835,577119398,"(1533817851525709824, 1533800525426216960)","@CarmenTomas7 @Angelica_martel @InmaNietoC ¿La vieja franquista me ha bloqueado?
Será hija de puta.",0,0,0,0,0
284,1377033874694356998,4855438672,(),"@Camara_cl @Senado_Chile Y el tema de los inmigrantes, estos están contaminando más al pueblo con la pandemia.",1,0,0,1,0
285,1002338787412926464,82153763,(),El Reporte de Crédito Especial es gratis una vez cada...,0,0,0,0,0
286,1533852797514440704,269130742,(),Es la mujer mas graciosa del universo. Fin https://t.co/PhiZ5140Pz,0,1,0,0,0
287,1465832669405659142,3844418116,(),"No pienso presentarme a una puta mesa mas, me cansé",0,0,0,0,0
288,1533853445530210313,1963502672,(),"Los manes tienen la imaginación suficiente para violarnos con la mirada con solo vernos la pierna, pero no tienen la imaginación suficiente para comprender qué significa ser mujer, el papel tan importante que tenemos en el mundo y los problemas que eso nos trae.",0,0,0,0,0
289,1533853931255865345,1173475246084677632,(),"Cuando te enamoras, normalmente se abre una brecha desconocida para ti, se abre una puerta a un mundo desconocido y por descubrir, para el que estás dispuesto a vivir. Cualquier proyecto de vida trae eso consigo, sobre todo a una mujer cuando va a tener su primer hijo😊🙏 https://t.co/ELxXV7xlqq",0,1,0,0,0
290,1274127071095160833,767368346501349376,(),"Decir algo super hiriente sobre las personas trans (o cualquier minoría) y después decir ES HUMOR, NO VEN QUE ES HUMOR SENSIBLES !! no es una personalidad y si lo es la voy a patear",0,0,1,0,0
291,1320542129635155968,288267825,(),Mapuches de mierda por qué puta no se van a chile a prender fuego y tomar tierras?!?! Hijos de putas!!!,1,0,0,0,1
292,1521994863482441728,238854232,(),"@soykul @INEMexico No creo, DEBERIAN TENER 1 BAÑO ADICIONAL PARA ESE TIPO DE HUMANOS.
SOLO HAY HOMBRES Y MUJERES DE NACIMIENTO.
IMAGINA A TU MAMÁ EN EL BAÑO A SOLAS CON UN TIPO VESTIDO DE MUJER ORINANDO CON EL CHILE AFUERA.",1,0,1,0,0
293,1079889753263222784,754014158371360769,(),Como es posible que las 12 #Chicote estuviera fresco y a la 1 tenga una papa que casi no se le entiende????,0,0,0,0,0
294,1344795173428076546,3485700916,(),Mi familia desea que doctora puta sea mi nuevo novio y no dejan de preguntar por él es que la vida es maravillosa,0,0,0,0,0
295,1399515962567806979,239913904,(),"@Conde1976 @RodriguezManuel Ni el Ministro, ni el vocero del empresariado, ni el jefe de redes, ni el enlace extranjero . Aps, y sin contar al Constituyente zorrón electo #nadieM",0,0,0,0,0
296,1326660642594492422,269054555,(),"Dejen de estar quejándose que las usan solo para el sexo. El sexo es grandioso, cuando las usen para lavar y planchar, entonces quéjense.",1,1,0,0,0
297,1450962893025923072,43118386,(),Se le nota lo indio a Romero robar,1,0,0,0,1
298,1364744060636958722,929073395454677002,(),Todo inmigrante q entra a la mala a Chile se va de plr.. así de simple esto es así en todos lados. https://t.co/SmYEg6nkAg,1,0,0,1,0
299,1403411587793403907,1215661515698790400,(),@alexvnzlnosstgo @StgoComplisex Ah ctm anda hacer esas weas a tu país inmigrante kl,1,0,0,1,0
300,1533855036635336705,360742838,(),@floorbarbosa Marido y mujer,0,0,0,0,0
301,1533855406765887491,3899463616,(),@AGonzanzalez @AABenedetti @petrogustavo Joder yo soy colombiano y voy a votar por Gustavo Petro Presidente y Francia Márquez Vicepresidenta !he dicho¡,0,0,0,0,0
302,1533854198252576778,1520390113322323968,"(1533629748768755712,)",@rivapa Cállate pinchi corrupto,0,0,0,0,0
303,1533853547183362048,320372751,(),Que miedo me da llegar invictos al mundial la puta madre,0,0,0,0,0
304,1528569890688335875,1483236659759960064,"(1528569457588715520, 1528568540692873216, 1528563412036423680, 1528567420356632576, 1528567905163567104, 1528566383117746176)","@Sk_tobi2 @LilVigilanteX @icopis @TonyZ_WRLD Cállate salame, no hay casi porno a comparación con otras cuentas🥴",0,0,0,0,0
305,1465832950277283847,38839519,(),"Hablemos de los nervios de subir a la web una novela nueva. Creo que los momentos de mayor suspenso de un escritor es la reacción al capítulo 1 y al capítulo final. Uno está como 😬, gustará? Es horrible 😩",0,0,0,0,0
306,1079889339650322433,181015436,"(1079563711944294400,)",El indio solari https://t.co/5cZBjk2pI4,0,0,0,0,0
307,1528570102982922241,1486924066850152449,(),"@tamarakapitula esperemos a ver que hace, pero lo que necesita hacer de urgencia es hacer una limpia, poner diciplina y reglas en el vestuario",0,0,0,0,0
308,1326313820386635780,1186701514338897920,(),"Andate para el motel pepa hoffman maraca ctm.
Clasista y racista. Plata facil,
Solo separay las piernas.",1,1,0,0,0
309,1139515582775201792,171909853,"(1139511809315090432,)","@BIG_CH0L0 Feo, down, enfermo, cholo, indígena, deforme .. de esos bebés están llenos los orfanatos ☹️",1,0,0,0,1
310,1079889500812312576,1062760701549297664,"(1079554675274379264,)",@javddvocal Chora,0,0,0,0,0
311,1533853551033712640,1644325820,"(1532884953335209984,)","@paulolg_fp @RodolfoPerezOpe @MerinoDeLama Ese SINVERGUENZA !!! Por 5 días en el gobierno reclamó que le den Pensión Vitalicia, hijo de puta malnacido, caradura!!!",0,0,0,0,0
312,1465832889506013184,1284281995724562432,"(1465831706842304512,)",@prensagrafica La perra gráfica y su veneno diario,1,1,0,0,0
313,1533854938819960835,1367583165754261504,"(1533845789864341504,)","@LibreYQue No tienen, o sea a lo que voy es upon them las decisiones que toman sobre sus marcas.

Mira a VSFS que decían que nunca pondrían mujeres trans en su desfile, su marca sintió el golpe, es decisión de ellos.

La sociedad es quién decide qué consumir desde esa conciencia, PARA MI",0,0,0,0,0
314,1533854045261205504,296609732,(),"Fajardistas, deberían votar por Rodolfo simplemente por proteger la democracia.

Y no lo digo como frase cliché.

QUÉ NINGUN CANDIDATO tenga que volver a pasar por el acoso que pasó Fajardo,  le destruyeron la imagen con mentiras.

Que luego de 1ra vuelta reconocieron falsas.",0,0,0,0,0
315,1462843419399639041,4221115227,"(1462771923209777152,)",Porqué mierda estos extranjeros culiaos participan de la política de otro país? Si tanto les gusta la wea política #VENEZOLANOS CULIAOS ANDA A HACER POLÍTICA A TU TIERRA BASTARDOS/AS FASCISTAS CONCHETUMAREE https://t.co/ArfWUmaxz8,1,0,0,1,0
316,1533854888274366466,198887627,(),@alfrenigma Este es un puto mierda que se cargará la selección,0,0,0,0,0
317,1326289490030292994,2849211970,(),@latercera Este caballero me tiene enfermo. Los mapuches no existen. Acá somos todos chilenos. El resto es retórica izquierdista.,1,0,0,0,1
318,1465832624618983428,1081383235,(),"@MosqueraClaro2 China y India
Son los países más superpoblado de la tierra casi el 50% de la población mundial deberían empezar con ellos",0,0,0,0,0
319,1514273247080206346,31261455,(),@24HorasTVN @FreddyAntecsor Fuera todos los inmigrantes y de paso expulsen al camello qlo de jadue.,1,0,0,1,0
320,1497342885431164928,195835303,(),@CHVNoticias Puta que lo cuidan al qliao... podrían resguardar la seguridad de todos aquí #parquelosreyes no se puede ir a pasear lleno de inmigrantes ql,1,0,0,1,0
321,1084260490031828994,145062157,(),"Para las que pelean por quien es la mas ""rica"" si las de 20 o las de 40 les cuento: 
Pueden estar exquisitas y si son weonas, las van a dejar igual y por una más feita y gordita, inteligente y que no se preocupa de weas.
En 4 cabritas, el rollo regalon, no se nota para nada.",0,1,0,0,0
322,1355268341049552899,1222098804935200774,(),"#latardeconholachile  di la verdad Rosa  : los delincuentes mostrados son turistas Venezolano , Haitiano o Comombiano  sr notan sus rastros  son extranjeros",1,0,0,1,0
323,1495242067252973578,978938835999559680,(),"Como es posible k se escuche a 30 cuadras de distancia la música y parrandero de la Toma Inmigrantes ubicada en Av Lo Errázuriz Tendrán Parlantes Gigantes pero k para el 18 la Disco de Don Óscar k se escuchaba por todo Maipú
vivo al lado les quemo el Campamento CHULERIO PICANTE",1,0,0,1,0
324,1465832947643260928,573045611,(),"Cuando se habla de inclusión, es porque primero hay exclusión.
Soñamos con el día que se deje de hablar sobre esto, que no sea una novedad este tipo de fotografías, que sea la nueva normalidad, que la diversidad sea lo común y esencial tanto en publicidades como en pasarelas. https://t.co/gqS8xgDvlZ",0,0,1,0,0
325,1002338905750933510,3213268390,(),"@RodrigoRomano76 Una duda Rodrigo, es cierto eso que dicen que mañana se da la lista? O no es nada confirmado?",0,0,0,0,0
326,1269762192875966467,60134527,(),Hoy me siento mas gay que nunca! 🏳️‍🌈♥️,0,0,0,0,0
327,1399516014661050374,426794665,(),No se si dejar esta cuenta personal o crear una nueva que sea “más profesional” es que me gustaría dejar esta pero ajá y si un día me da por subir una foto hot y no pueda porque me van a ver mal?? Thinking,0,0,0,0,0
328,1533855863584215041,339832299,(),Ya cállate 😒,0,0,0,0,0
329,1348341966019440642,3295684757,(),"QUE TE PASA CHUPA ESPERMA?  X NO DECIRTE CHUPA PIJ@

 EL EXCESO D LACTEO TE ATROFIO EL CEREBRO? DEDICATE A LAS PAJAS Q D ESO SABES 
Y NO TE METAS  CON @sebharias  Q ADEMÁS DE COMPAÑERO ES AMIGO 
ENTENDISTE PEDAZO DE SEMEN VENCIDO ?

AHI SE LOS DEJO A ESTE ""PERONISTA"" 
BLOCK https://t.co/GA61ZWjIKl",1,1,0,0,0
330,1533854261020348417,985469827002314752,(),"es que me jode mucho que me sepa mal porque en la empresa eres un puto número y te comen de tal manera la cabeza que parece que te lo dan todo, y no, no debería sentirme mal",0,0,0,0,0
331,1533855064762339329,2331944226,(),"@grupoeldeber Y quien puuuta se cree este hijo de perra, porque es defensor de masistas delincuentes va querer hacer lo que le da la gana, tarde o temprano se le va acabar su protección #masistasbasura",0,0,0,0,0
332,1384679293335351297,34840164,"(1384668198398799872,)",Váyanse a su país venezolanos culiaos https://t.co/94kII0QNZP,1,0,0,1,0
333,1533856198906331136,349217948,(),Que puta demasiado poco es 30min nomas para almozar! 😔,0,0,0,0,0
334,1533855973500145666,86336829,"(1533513256106864640,)","@okdiario No se cansan los verdaderos cerebros del gobierno madrileño (MAR, Lasquetty, Garrido..)  de situar a esta pobre mujer en el ridiculo constante?",0,1,0,0,0
335,1211799031871082497,920705134346297344,(),"Lo que hubiese estado de puta madre es que hubieseis desatornillado las bisagras de las rejas, pero bueno, poco a poco.
No os atabaleis https://t.co/gkhRCNWxNC",0,0,0,0,0
336,1544023895866429440,1240065763899293710,(),"@camila_vallejo Se equivoca, no cumplieron con su mandato. No fueron capaces de hacer una NC que uniera a los chilenos; su afán revanchista y refundacional los llevó a hacer un proyecto que divide más y que, además, crea una casta indígena llena de privilegios.....un rotundo fracaso!",1,0,0,0,1
337,1528570153881022465,333492770,"(1528569040851148800, 1528567971102302208, 1528567085768626176, 1528565170984964096, 1528459613561311232, 1528267538861379584, 1528178905856806912)","@_Pelooon @lovr_55 @eudmed @Kurdcos Lo dice el caviar-troll que sale a lavar banderas, ya aburres payaso, anda a teclear cojudeces a otra parte, mongol...",1,0,0,0,0
338,1399515823329402882,1274203540672573441,"(1398717556932763648,)",@LucysSv Yo si te conteste mujer 🥺,0,1,0,0,0
339,1356413025209741314,1509454518,"(1356381524212539392,)",@rodolfopereze @andreolivaba @MaggiVeranista @Uber_Chile @MTTChile @Fisca_MTT Pufff todo mal con ese inmigrante!,1,0,0,1,0
340,1528570073153122304,77130316,(),A ver si haces una perra limpia desde manana mismo @Sbanos @ClubAmerica,0,0,0,0,0
341,1528570113439539202,1142871180292034562,"(1523857953916436480, 1523459336558632960, 1522710358137450496, 1513970970641539072, 1511151148975235072, 1513997912946229248)","@TELMEXSoluciona @Luis_GQM @ALaMagdalenaC @CesacContreras Buenas noches, de verdad es una burla. Esa información se les dio hace muchísimo. Por favor díganme quién puede ayudar.",0,0,0,0,0
342,1533851998612774912,1507993397776293894,(),"hoy yendo a la facu casi me llevo puesto un camion por la puta niebla, casi me voy al cielo amigo alto miedo",0,0,0,0,0
343,1456716967834886145,1450648412395917317,(),"@RoqueSagrado @LaPatriaTwitera @PCdeChile @Armada_Chile @GobiernodeChile Dicen armada asesina... Nosotros les decimos mapuches de mierda, cobardes y cahuieneros.... Bien entrenados quedaron los warifaifes.... Pero pa la foto.... Mari Mari kumas",1,0,0,0,1
344,1533855677164228609,1361112613430693890,"(1533854900710424576,)","Y la Supercopa de España la tienes que disfrutar tú con nosotros porque eres quién nos ha clasificado, no Gattuso, igual que en su momento debió disfrutarla Marcelino y no Celades, me caguen la gran puta que se me llevan los demonios con Lim. https://t.co/3PHNsULCiJ",0,0,0,0,0
345,1317997893198991363,1043885285707317250,(),que mierda q un día antes del comeback despertaron las gowonistas??? gowon mi mujer dije las voy a cagar a todas a patadas malditas simias https://t.co/LRUr37LeMj,1,1,0,0,0
346,1333231918733725697,1274845474516799491,"(1333161205377216512,)","@labeasanchez Cierra el osico maraca Sapa amarilla vendida buena para la plata del pueblo y la ctm ......
No se nos a olvidado que nos vendiste a la élite con la cual todavía trabajas ......... https://t.co/USayR5VWsJ",1,0,0,0,0
347,1533852452633575430,1245883437216673792,(),que alguien le diga que se calle la puta boca,0,0,0,0,0
348,1002338813950267392,90023665,(),Sebastián Ubilla es una opción clara de reforzar al equipo según el gerente deportivo de los azules. #LaUSomosTodos https://t.co/9lil64D73W,0,0,0,0,0
349,1533853426895011840,4702002908,(),"Tú, yo y unas Gorditas Doña Tota nombre cállate que delicia",0,0,0,0,0
350,1386504465365315587,1164265852012830720,(),"Váyanse inmigrantes de chile, nos han dejado la caga, vienen a exigir a un país que no es el suyo, no los queremos, le han quitado el trabajo a muchos. chilenos,que el chileno tiene que pagar en chile y Uds viven gratis",1,0,0,1,0
351,1465832927661633545,1394374754006614028,(),@pikenopiks vish que cara puto parça,0,0,0,0,0
352,1307465972710858754,927701598893170688,"(1307175505976795136,)","@vamoschilenostv @sigridalegria Maraca Falopera, CTM, Comunista de Mierda @sigridalegria, vergüenza Yo espero disculpas públicas de @DonFranciscoTV @ucatolica @vamoschilenostv https://t.co/mpRPiFqsOV",1,1,0,0,0
353,1399515920876380160,4411153817,(),@Independiente Unos reverendo Muerto le pesa la camiseta pedazo de hijo de 1000 puta váyanse no pueden jugar más manco de mierda hijo de puta independiente y la concha de tu madre,0,0,0,0,0
354,1533854336551378945,80638762,(),"Hoy llevado el CV al hospital, enseguida me han asignado servicio, he ido a conocer la supervisora (un encanto de mujer) y planta, el 1 de julio se supone que empiezo mi andadura como enfermero y ya tengo muchas ganas al igual que nervios 🥰🥰",0,1,0,0,0
355,1223032553600438274,1147158360,(),"Los trans son hombres castrados.

Triste pero es la realidad.",1,0,1,0,0
356,1079889762176155648,1044572029289156608,(),@Brayan_zavala7 jamas por negro,0,0,0,0,0
357,1533853123462283265,1143904822204293120,(),Q dolor de ovarios la puta madreeeeeeee. Justo un día antes de viajar😭😭😭 porq nací mujer,0,1,0,0,0
358,1220161493007847424,558937991,(),"@UnHispano .Fuera de Chile corruptos internacionales, váyanse a reunir a Venezuela manipuladores de masas de ciudadanos ignorantes. Sólo buscan lucro individual mintiendo y engañando a los ciudadanos humildes. Asquerosos políticos, cero aporte a los ciudadanos que aman la libertad de vivir.",1,0,0,1,0
359,1079889872511553536,346980292,(),Todavía en el proceso de digerir esta pérdida como la de alguien de sangre. No había que conocerla o ser amigo para sentirla cercana y amiga. Que gran ejemplo de ser humano!!!!!!! Que gran ejemplo de mujer!!!!! El único consuelo... es que ya no hay más dolor. #RIPKeyllaHernandez https://t.co/qlbmkyyXIU,0,0,0,0,0
360,1344795088174657536,1313646329197981702,(),"@GloriaMonteneg @MerinoDeLama @partidomorado @suselparedes @CEDEPASNorte @pcmperu @AccionPopular @SunafilPeru @patriciagamarra @UrsulaMoscoso @MTPE_Peru @presidenciaperu Eres mujer como yo pero eres de lo peor corrupta, cínica eres bien baja",1,1,0,0,0
361,1344795463791292417,2413957636,(),voy a recibir año nuevo con el periodo eso es una mala señal,0,0,0,0,0
362,1318517393795272705,251851452,(),"@CnlWalterkurtz Los mapuches no existen. Es la izquierda disfrazada de indios q quieren tener derechos, sin haber hecho nada para tenerlos",1,0,0,0,1
363,1465091260767555593,37950161,(),#RectaFinalxTNTSports peruano ql malo. Matenlo,1,0,0,1,0
364,1533855533979017216,1502362613283540992,(),Si no te gusta la vibra de mi IG creo que no te voy a caer bien maldito y jodido hijo de perra,0,0,0,0,0
365,1211798958382686208,807684621211148288,(),"@danilazarom ¿No esta bastante claro?
Si es mujer es inocente.",1,1,0,0,0
366,1344795046860754944,1163152153,(),"Que a gusto poder ver #CachitosNochevieja tranquilamente!!!! Que a gusto sin aturullarme, sin tanto ruido!!! Sin tener que acostar a la niña botando e histerica! sin tener que morderme la lengua! Lo estoy gozando mucho! https://t.co/PKjCGC1r6w",0,0,0,0,0
367,1528569878302564352,1247665358443614212,(),@leukahspam es q intentamos pickear leche pero no pudimos abrirle el inventario al dragon mujer puta de mierda,1,1,0,0,0
368,1344795237487685632,993889004,(),"@akhusharmuta 🤔 Creo que te vestirás blanco y negro, blanco parte superior, negro parte inferior.",0,0,0,0,0
369,1407084335400894467,1466209602,(),"@Republicana2021 Curioso no??? Tanto inmigrante, sobre todo haitiano, han traído enfermedades que ya estaban erradicadas en Chile!!!! Qué vendrá después??? Lepra??",1,0,0,1,0
370,1465832805166768130,1407377206863597571,(),@bruuma 🤣🤣🤣🤣 es terrible la negrita!!! Acostumbrada a Romeo q es un santo 🤦‍♀️,0,0,0,0,0
371,1533851982733221890,1278840031327723531,"(1533851405492043776,)",@AngelscP_25 ya cállate un rato,0,0,0,0,0
372,1079889761039458305,164924536,(),@TNFamosos NADIE TE QUITA LA ZORRA QUE SOS !! ACORDATE LO Q HICISTE A LA SEÑORA DE CABRE ZORRA!!,1,1,0,0,0
373,1389555358679568385,1644284886,(),Me había fichado hace un año y yo ahí llorando x un negro mapuche,1,0,0,0,1
374,1002338426342051847,3167257306,(),@milagros_fans Q copias negra.,0,0,0,0,0
375,1533852643659075584,820036470576738304,(),"@ingrodolfohdez No necesitan la plata,sus grocerias,humillación a los pobres,menospreciar a la mujer x su desempeño y ser corrupto x su imputación conpruebas,la falta d un programa coherente q disminuya la brecha y genere riqueza en la clase trabajadora y media y no solo d los grupos de poder",0,0,0,0,0
376,1533855608344039424,1117966969691459584,(),madurar es aceptar que discord es una buena herramienta para la compra y venta de sustancias ilegales en el extranjero https://t.co/zmAbjx2YuA,0,0,0,0,0
377,1533853258254626820,711005114,"(1533579313609510912,)","@atom_mobster @EjeNaranja Si esto es verdad, como católico me niego a votar por alguien que ofende a la mujer que más amo. Tenía que ser nazi",0,1,0,0,0
378,1079889392087511040,968267436914069504,(),@ChloeM2016 @JoseAMeadeK Eres un cabron que se pone una imagen de mujer. Chinga tu madre,0,0,0,0,0
379,1533852845052665860,1288163688369840128,(),Pique sos un hijo de puta https://t.co/fuS6wiz40O,0,0,0,0,0
380,1533855743044100097,979799838232637440,(),@RobertoBonafont Como ecuatoriano o colombiano!!,0,0,0,0,0
381,1307678248432799750,1046261534752681984,(),Las perras qlas cargantes con su wea del meme song hermano la wea de video fue hace mas de un mes ctm paren con su wea ni q estubiera pa cagarse de risa la wea,1,1,0,0,0
382,1533855356136325120,114846633,(),"Yo pido a Dios mucha paciencia e inteligencia para tratar con estos ""seres Humanos"" enserio sólo te pido que No los multipliques... Isabel Zuleta ha sido una activista toda su vida una gran Mujer...Y Fajardo un egocéntrico, No tiene huevos para hablar con la verdad https://t.co/Pci6LaASKf",0,0,0,0,0
383,1002338818698219521,73247848,"(1002335590891819008, 1002217616323301376, 1002193061521297408, 1002215270579138560, 1002210415126999040, 1002193626301054976)","@PreguntonUn @SantiLacu @SardellaAgustin @pedrottrevisan @4hrr3 @Nahu_Roust @luorellana_ no asumo papu, actuo, me informo por vivencias. Te invito a vos a unirte a alguna agrupacion sin aspiraciones políticas que luche contra eso por ejemplo ATTA, a ver si aprendes un poquito hablando cara a cara con muchas personas trans y escuchando lo que tienen para decir. Besote",0,0,1,0,0
384,1134610125065297921,191238672,"(1134284723721822208,)",@Claudiashein @lopezobrador_ Si de un estadista deja hace 10000 años 🤣😂que arrastrada mujer!!!!!!!!,0,1,0,0,0
385,1250489545545650176,38112337,(),@Cooperativa Gente culiada que se muera !!!!!,0,0,0,0,0
386,1339812635840229378,1242199643511050243,(),@fearlessxsouls no tengo internet pa yt aweona perra sorra puta maraca culia aborto de sapo hija de piñera,1,1,0,0,0
387,1314366768375304192,1047172651205238784,(),@RCachanosky Mapuches de mierda. Debe está Maléfica atrás de esto sin duda https://t.co/CDTJ0oraSv,1,0,0,0,1
388,1531394797658951682,128636077,(),"Las feministas hablan de “patriarcado opresor” aunque no siempre es así, ejemplo,  Johnny Depp ha tenido que presentar mil pruebas para demostrar q sufría violencia y a AmberH le creen sin cuestionar nada simplemente x ser mujer. 🙃 
No soy “feminista” y ellas no me representan.",0,1,0,0,0
389,1533853704272723968,1393531469834952704,(),bro es un puto video de 2021 con mi ex,0,0,0,0,0
390,1533855442128064512,251794528,(),"@talaveraOk Ni puta idea como fue todo. Pero primer lugar los ""zorros"" no te oueden hablar asi, quien carajonsw creen? Si les putea, responde bien y llama a la.policia nacional si hay un kilombo mayor . Pero bueno",0,0,0,0,0
391,1227723804790665221,62586545,(),@PupoInmortal Las vendedoras ambulantes colombianas y las típica Haitiana flaca con todo bien puesto le ponen gotas de belleza a ese océano de fealdad del barrio Meiggs.,0,0,0,1,0
392,1321148797326659585,1242199643511050243,(),@iicaruss_mak @Bri_loves_Louis MAK TE VOY A MATAR MARACA CULIA,1,1,0,0,0
393,1533855410763010049,979100258268479488,(),"« que era algo diario, mas esas miradas tan especiales sólo se habían cruzado cinco veces en su vida.
Era como ver una estrella fugaz, ¿debía celebrarlo? Inclusive habiéndose separado de esa mujer al cumplir la mayoría de edad, se encontraba extrañando darle »",0,1,0,0,0
394,1374534807296868352,628425938,(),@DanitzaSabrina Bueno es un mapuche delincuente y punto,1,0,0,0,1
395,1260648257702604801,731584357987692545,(),A la cresta con las feminazis. https://t.co/WQQVp09vCZ,1,1,0,0,0
396,1002338835588509696,869143238,(),@EAristeguieta @Eduard_Srz Fusilarlos o ahorcalos en una plaza públicamente. Pena de muerte se debe aprobar solo para aplicarla a esos malditos chavistas Vende Patria,0,0,0,0,0
397,1533852725808664577,1443222482266296324,(),Situaciones caóticas que sólo una mujer entiende 👇 Parte II,0,1,0,0,0
398,1255494298377822211,232420764,(),"@reportauro @tere_marinovic @YouTube ¿Periodista? Un pobre y triste misógino al que no partieron sino que lo defecaron. Típico homosexual zurdo fascista!! Para tratar así a una mujer, su Madre debe ser Prostituta!!",1,0,1,0,0
399,1533855496322572290,1398780575398440963,(),@EsmeAbenia Hijos de puta!,1,1,0,0,0
400,1533854337012834308,3111888778,(),q puto pesada es la gente q va a la biblio d eco esq no se calla nadie pa eso no vayas a la biblio que molestas,0,0,0,0,0
401,1329581503337164804,1209936574969978893,(),"No sé ustedes pero me da risa cuando las parejas se dicen ""amor"" ""cariño"" o weas así kwkw me da diabetes wn yo te digo ""ola maraca qla te quiero, wena zorra, te quiero perra, que eri linda cotorra qla""",0,1,0,0,0
