,tweet_id,author_id,conversation_id,text
2064,1399374379608428548,391628266,0,Quien se prende??? https://t.co/mOpeqOTLNm
2065,1134522274806210560,3379408834,0,me sente al lado de la ventanilla en el bondi y me estoy cocinando la re concha de mi madre mal dia para vestirme de negro
2066,1533224954677841921,889302372119392259,1533224523050491904,@AABenedetti @petrogustavo Así va a salir https://t.co/6IoU5KdcBQ
2067,1533842362090373125,2380831165,0,"En el marco de la proterva campaña en mi contra he sido notificado del retiro de la visa a los EEUU. 
Es evidente que se aplica el #Lawfare, en mi caso sin tener un solo proceso legal en curso. 
Es cuestión de tiempo para que la justicia y la verdad brillen."
2068,1533843563074682881,1267262847660314624,0,https://t.co/L3Wdcue13g
2069,1533852961193054208,1369448796694982662,1533852424875692032,@yaekittie bueee la fama los cambia
2070,1533843137394876416,1237441497076826113,1533841788028461056,"@diegoLFT2 @Lorenz47032202 @RoxanaKreimer Me gustaría hacer un apunte, la primera propiedad privada fueron los rebaños de ovejas esa nueva propiedad privada estableció la primera división del trabajo entre el hombre y la mujer"
2071,1079589395710251008,371956470,0,Yo también quiero💃🏼 https://t.co/xxygmZIwsU
2072,1533853853107376128,1058787229739421696,1533853307906707456,@Aleramirezz02 @OOC_matero Pq no contas los besos que me dabas empedo
2073,1399514573179392001,1307463627994210305,0,"Si #Koeman se queda me parece que ocurrirá lo siguiente:

✅ Llegará Depay
✅ Se quedará Dembélé
✅ Fichaje de Wijnaldum
✅ Cesión de Riqui
✅ Llegarán 2 centrales además de Eric
✅ Se irá Pjanic"
2074,1399488501037608964,545439062,0,"Final de ciclo de Buffa, gracias capo, el resto se irá sin pena ni gloria"
2075,1533818842492829696,770689169781907457,0,Quieren jueguitos sin saber que la player soy yo jajaja
2076,1079887484685819904,1198231177,0,Feliz Año.
2077,1211745325456773121,2904896141,0,"Nos presentamos y ganamos dos elecciones diciendo que retornaríamos un conflicto político a la política y que atornillaríamos al PSOE en torno a un Mesa de diálogo, y negociación utilizando toda nuestra fuerza al servicio de todo un país.

Y eso es lo que hoy ofrecemos."
2078,1532742239419514882,6135622,0,"#Guatemala vuelve a la lista negra de violaciones a los #DDHH de la #CIDH  

El organismo denunció un debilitamiento de la independencia judicial que pone en entredicho la lucha contra la impunidad y la corrupción. Cuba, Nicaragua y Venezuela completan la lista. 

#DWNoticias /es https://t.co/qq4kCnsswC"
2079,1533854700193333248,1186521928850444288,1533849404360245248,"@_antinostalgic Ah vaya, que ahora los aquileanos no podemos ser más ""tradicionalmente femeninos"" o hacer cosas cuquis (o parecer cuquis).
Qué cansado de tantas exigencias estéticas y conductuales de la peña respecto a las orientaciones de otra gente =_="
2080,1533842637777780736,598898406,0,Ttt https://t.co/xyZ3ds3QKO
2081,1533579313609510912,1138295465563308034,1533488651577004032,"@EjeNaranja ¿Aquí es donde putea a la Virgen? Necesito ese video o audio, es para una tarea, gracias."
2082,1533805637435531267,314601728,1533798763646668800,@maya758 @ILedexma @fisgonmonero @AccionNacional @AlejandroPoire Y por cierto habla con un sociólogo y pregúntale cuánto se tarda en reparar un tejido social hecho pedazos los últimos 30 años.
2083,1211627605989965825,197579168,0,Por qué la gente corre abajo de la lluvia? Disfrútenla amigos mójense
2084,1134568281606709250,201493641,0,"Cecilia Pérez a Jorge Sharp por cuenta pública: Menos crítica, menos echarle la culpa a otro https://t.co/AGsxPkXSBn https://t.co/uVjyAf46pK"
2085,1211383579994992641,981162088482603008,0,"Mi CI acaba de caer como 10 puntos solo por ver esto!!!

¿y los neoleoneses piensan votar por ESTO?¿en serio? https://t.co/fj3rgJGIeD"
2086,1533614120808894464,779135639795200000,0,#NuevaFotoDePerfil https://t.co/M9DWcna58F
2087,1533854185925578757,1452894232826499074,0,"No es la primera vez que pasa, ni será la última. Las personas que vengan a este país a integrarse, a asumir nuestras costumbres y a trabajar serán bienvenidas, los delincuentes de toda clase ya saben donde está la puerta. Si no paramos esto, resultado: inseguridad en las calles https://t.co/kX2DKuXUkA"
2088,1528066698343075840,1525990859883302912,0,"Por todo lo alto fueron recibidos nuestros héroes de Apure las URRA de Milicias de la ZODI Carabobo, por nuestro Cmdte de Milicias para la ZODI Carabobo G/B Daniel López Barrios, con un ameno acto de reconocimiento de todo el alto mando de Milicias de la entidad. https://t.co/oqZ6VTUOLU"
2089,1533851275028201474,759065550186246148,1533483162638196736,"A propósito de discriminación y salud mental en la juventud, lea a mi querida compañera @RosarioOlivares sobre l importancia y la urgencia de garantizar una educación sexual integral en las escuelas. Realmente es un asunto de vida o muerte! https://t.co/nAC1M1sKAN"
2090,1533855859045965825,2993911183,1533855856651079680,"5⃣ Esa recuperación volvió a basarse en sectores de baja productividad, los únicos aptos para inmigrantes. Como grandes filones adicionales irrumpieron el turismo y el pujantísimo sector de los NUEVOS SIERVOS para gente bien (cuidadores, belleza/masajes, caprichos a domicilio)."
2091,1533834156802772993,631535482,0,LA Sra de PETRO 💰 NO Dice la Verdad…!UNO NOOOOO Le PEGA Un TACONAZO 👠🥊👠a Un CABALLERO….🆘🆘🆘
2092,1533776081022500865,1669631264,0,"Desde mi #ObservatorioGlobal para el @ListínDiario, les invito a leer: “Prepararse para un Huracán Económico”

https://t.co/9RoA93bqIp"
2093,1211756250251382785,478741049,0,Abro los paqueete de Dorito más feliz que está mamarracha https://t.co/dHfaD6EXrJ
2094,1533850252234502144,1075599519348342784,0,"Ya, mucho pa mi …
Me voy a la cucha un rato, Chau. 
         &gt;Cerrar sesión &lt;
La foto es pa que me recuerden. 😁 https://t.co/SQvXiGT6S1"
2095,1533835999721271297,54432168,1533807112987373568,"@RexchasconB él po, seguro no sabes quien es 🤣🤣🤣🤣"
2096,1399437545390346246,55681769,1399416467578363904,@Ethan21591795 @ruthlib_ https://t.co/Ks3zRswTzl
2097,1399454389652406277,112694236,0,“Dictadura y manipulación”: las redes estallan contra Sálvame y Carlota Corredera ➡ El enfrentamiento de este lunes en Sálvame protagonizado por la presentadora y Antonio Montero ha desembocado en un aluvión de críticas en redes. https://t.co/2VM0E0w1s0
2098,1533846437427027970,4889316585,1533292935860654080,@leidynbernardez A porque tú si puedes subir fotos mostrando tu cuerpo a cada rato y el no puede subir un video así? No veo ninguna diferencia viva y deje vivir
2099,1533849179797307393,315155549,0,"👩🏻‍🎓 El 6 de junio de 1785, la doctora de Alcalá, María Isidra de Guzmán, obtuvo el doctorado en la disciplina de Filosofía y Letras Humanas, convirtiéndose en la primera mujer en doctorarse en España

Hoy celebramos el 237 aniversario de esta efeméride https://t.co/cwhSGAF824"
2100,1079887461738840066,793588652274163712,0,Personas/cosas/lugares/momentos de los cuales estoy agradecida en este 2018 👇
2101,1134511415581130754,61018481,0,Uribe dice que no es posible decretar conmoción para extraditar a Santrich https://t.co/46ln3fM3Ru https://t.co/kvj6BdIE7d
2102,1533825175594184704,1187180933587316737,1533802682695176192,"Nuestra condición de mujer, y la bendición de ser madre no puede ser una causa de discriminación. Mi solidaridad con Andrea Guerra, a quien por asistir a un torneo nacional de natación con su pequeña hija se le negó la oportunidad de competir. ¡Inaceptable! https://t.co/8GML4in9cc"
2103,1533852186148585473,1502259449796468737,1533851993806184448,@iGLDNWLLS tu mama
2104,1465826764043821058,1407358220352491521,0,La respuesta de Cristina Porta al contra alegato de Lucía #SecretCuentaAtrás12 https://t.co/bloOI0Y7Gc
2105,1533481277898117120,1337247285823090688,0,"Y al empezar a buscar Singles cometí el pequeño error d creer q mis gustos eran los mismos a los d mi esposa y con tan solo preguntarle q aspecto físico quería q tuvieran no era suficiente, debería de haber algo q le llamara la atención a ella, así q mi búsqueda no fue fructífera https://t.co/JTvz4B1zIm"
2106,1533853936532201472,1238176210200539136,1533853859214401536,@beltranmarting @Koraltrivi_ @blancaramirezz_ hablando estoy cielo
2107,1079856161929744385,308145510,0,"Este es el amarre Tellington, que en algunos casos ayuda a tranquilizar a los perros durante la pirotecnia, para que consigan de una vez unas vendas para al rato.

Y por favor PÓNGANLE LA PUTA PLACA porque cada pinche año salen con su pendejada que se les escapa por los nervios. https://t.co/icBfcDHjzp"
2108,1211647974939299841,828237278900322304,0,"He dejado esto para el final de los finales, si queréis decirme lo que sea, aquí os lo dejo💜 https://t.co/3LgLOHrGMQ"
2109,1465829406694334468,1308373452894744577,0,"La @SFCsupervisor Cuando piensa intervenir en el caso Nequi Bancolombia reteniéndole el dinero a la gente todos los 15 y 30 de cada mes sistemáticamente @Nequi @Bancolombia 

Luis Pérez Messi #ConPetroHastaElFinal Orión Lupe Nequi Bancolombia https://t.co/IFX7mLxAJB"
2110,1002335777412583429,170340161,0,https://t.co/FS8p3JmjAp
2111,1211630208488558592,720786569792253952,0,"El golpe no sólo fue contra el Estado, sino contra el pueblo. Después de matar, y afectar a la economía, uno de los golpistas, Carlos Mesa, quiere impedir mi retorno. Como se siente aristócrata, cree que puede discriminar. #Bolivia no es la del pasado. ¡Volveremos y venceremos!"
2112,1533598419712937984,717408792,1533573739396403200,"@Francis41185642 @EAristeguieta No. En Colombia no se planea nada contra Vzla, ya tienen a los chavistas para joderse, no necesitan la “ayuda” de nadie. Nadie podría hacer mas ni mejor q sus mismos ciudadanos por chavistas o x cómplices de esos"
2113,1465831952682938370,1462906946894262274,1465831840900657152,@serotoninlu @alcoholxluli @julianavp_ SE CAMBIABA DE CUENTA ME MEO QLWVOAWBOAWNOA
2114,1533788958634786819,256747696,0,"🛵Dos personas a bordo de una moto eléctrica fueron embestidas por un bus de la línea 34 que circulaba por las calles Gallegos Lara y Gómez Rendón, en el sur de #Guayaquil.

Te contamos 👉https://t.co/AZBLrvyozn https://t.co/V48Az9oX8v"
2115,1079888323139768320,41132721,0,#LOÚLTIMO 🔴🚨 Fiscal de la Nación Pedro Chávarry convoca a conferencia de prensa esta noche https://t.co/xJ7hIU5Iv2 https://t.co/buGsODwqcV
2116,1533854417476263937,836026874157481984,1533854317802921984,@becerraftespos COMO?
2117,1533556110367547398,516213072,0,Creen que hoy en la noche los programas dominicales hablarán del audio de la Presidenta del Congreso?
2118,1533808855326593024,66711542,0,"El “perfeccionista” batió récord mundial. Solo el 8% de los colombianos aprueba su gestión,según la encuesta de Yanhass-RCN. Esos números sólo los logró Piñera en Chile durante las protestas."
2119,1344793911148093444,1257735277633605632,1344793692360552448,"@xtbins  うん(柊真/6話)

English)Yeah."
2120,1002333991264047104,402184852,0,Los está recogiendo en Monterrey @JaimeRdzNL @Froggieland @EEYYYAA @mtz_tt @Negra_start @iztalccihuatl @lasaguis @duky1107 @mariluzza @nora_nap @yaz_animalista @raquelgarzac @gretakolarik @PipianMx  @Vivalyk https://t.co/i36EyIHDwN
2121,1464754462740811778,1215628564512628736,0,"Cuidar los dólares de nuestra economía es un acto de responsabilidad social.

Un hilo sobre las cuotas de los paquetes turísticos para viajar al exterior."
2122,1344789340640202752,1296571682425942016,1344775440494452736,@AsiEsMonterrey Esta de vuelta ingeniero!!
2123,1344682161186729984,1075808838002098178,0,"este harry                             y este otro
abrió una                              la cerró
década https://t.co/Uan1bDnUrs"
2124,1344396285957312512,1244291337274437632,0,¿Que será lo peor que recordaréis de este año 2020?
2125,1533558193451945985,2792557771,0,Ocaña quiere denunciar irregularidades en el gasoducto Néstor Kirchner https://t.co/lPXSgf0ioN
2126,1528564252751056896,1481083963082829827,0,Pues sí se armó https://t.co/F5m12o6qNi
2127,1533854779193053185,142007143,1533854400829071360,@enterocoliticas Jajajajajaja es que he tenido durante 6 meses diferentes experiencias trabajando con estas personas y me dejan una sensación que no es buena. No quiero hacer una generalidad cultural (aunque trabajando con gente en US escucho reiteradamente comentarios así)
2128,1079812343763271680,83944456,0,"[1/7] Hoy me dispuse a leer sobre el fascismo en @EcuRedOficial, enciclopedia digital cubana. Debo confesar que nunca ha sido un tema que me apasione, por lo que más allá de lo que todos sabemos, nunca había leído sobre la parte teórica.
https://t.co/ZeChKDdMQC"
2129,1528565276886806528,1018833630,1528485185637031936,@Pableto91 @Francisconcha77 @Nicoovendemia @escobasybidones Jajaj se dice bilardita y habla de meritocracia. Menos futbol que Marley.
2130,1533723527152644096,2178146601,1532891105125093376,its separate the artist from the person until it’s a woman 🤣 https://t.co/dMwL95dE9k
2131,1533822561330647041,24952459,0,"🔴 Presidente Gabriel Boric es recibido por el Primer Ministro Justin Trudeau en Canadá: pueblos originarios, igualdad de género y cambio climático en la agenda

EN VIVO #T13Digital » https://t.co/tdFda9tz69 https://t.co/eqSROj3ySg"
2132,1533855377468563457,1500142144891367427,1533691761264144384,@AaPauliiitaa menos mal que era yo el que no sabia de música porque semejante zurullo👎🏻
2133,1533610595597025281,1504489733249982465,0,"¡Somos un equipazo gracias al poder ciudadano! 🎯

Toda la responsabilidad y cumplimiento de trabajar juntos para ustedes y lograr el verdadero cambio. Gracias @ingrodolfohernandez mi compromiso absoluto es ser la mejor de las coequiperas.🇨🇴

#Elecciones2022 #EleccionesColombia https://t.co/fpUqkNLyVR"
2134,1344774187228033024,113662862,0,"La prueba más fuerte es no poder abrazar a mi hija, ni a mis esposo ni a mis padres para orar y pedir por un año 2021 próspero, lleno del amor de papa Dios😭😢

Te Amo Alessandra
Te Amo Hirto Manuel
Los Amo Mami y Papi

PERDÓNENME SI FALLÉ, PROMETO REPARARLO🙏🏽

FELIZ AÑO 2021😢"
2135,1533608601570398208,41169468,0,"Seré BREVE: 

#SiHayTiro2024 

🇲🇽🇲🇽🇲🇽"
2136,1533854175100116994,1500252242670194688,1533727540677853184,"@follambula @fidelis_110321 A ella la amaba, jamás le haría daño... Pero a él... Le investigué editaba casado, y oh, sorpresa, ya había hecho esto antes, seducia mujeres conseguía lo que quería y luego las abandonaba destrozadas...
Pero esta sería la última vez... Le seguí, recabé pruebas y entonces llegó"
2137,1533846839790915585,41132721,0,Melissa Klug revela por qué no invitó a Farfán a la fiesta de su hijo: “él no tenía nada que ver aquí” https://t.co/8rYh7Xtp97
2138,1533850947608367104,3749130923,1533583729330888704,@DubioYo @SusanchuSusana @pirata_sabio @veronicafumanal A ver si así te queda más claro https://t.co/5zOBColoa4
2139,1399515768891584515,2262052182,1399479496823169024,@MaquiiCarbonell para algo me tenés que servir
2140,1399515085891063808,1327658933138415621,1399513367799283712,"@Miotrolado7 Uff no puedo estar más de acuerdo contigo, es mala con ganas"
2141,1079889009214656512,1036656559911305216,1079888574533775360,¿Y lo dices tú? https://t.co/Q3seTSQvDB
2142,1533852097858371590,1530296648173334528,1533851628016652288,@Juanma_Saez @_Ama_lur_ @2030trash @vxerocomunista @Christi36833350 @MJ02011970 @mrjesusfigueroa @FreeyellowMarta @Juan_Acosta_Gar @GSuspesa @Carmatpor @JaviLin63 @MarcKlein_ @KamiKaz67046218 @BEsquiliche @Pilicar3 @PeiBasque @vlc_JI @CalimeroInfante @77populacho @micosapiens @Cristian361984 @Crateroccator @m_a_d_r_i @maleser23 @sendaabaetxo @il_lustre @gatetevoraz @POZI1972 @Jordi_Ferrer @mestel9 @Mr_morq @santsfree @naty_alfonsa @ochoabravo32 @laguipikiyokian @salvaaguado @GuillermoGI0403 @JordiN_Zaragoza @Zulo_ESP2 @GeloGerCan @Donpimpon2011 @Tomillar63 @Morafanova @sabina66801497 @ChunamiD @CtzenCaneSpain @TheTuitero2 @QuijoteNordeste Por cierto sigo con mi investigación por whats jaja https://t.co/XdUuP4pEBM
2143,1393699076932313094,188356649,0,"Muchas gracias a todos los que ayer nos felicitaron de manera anticipada por el pase a semifinales 😎

Mirá si vas a mufar al Rey de Copas 😂"
2144,1533854983665467395,231579149,0,Eu tô com uma saudade desses jogadores. As primeiras imagens da segunda temporada de Alice in Borderland chegaram. #SemanaGeeked ❤️♠ https://t.co/9eH776Bcxq
2145,1533496496255115264,1386124160729075715,0,"No he visto una respuesta a mi comentario que no sea un supuesto insulto llamándome ""meretriz"", ""prostituta"", ""perra"", acompañado de fotos donde tengo una verga en la boca. ¿Cuál es la novedad? ¿Que ejerzo trabajo sexual desde la pornografía? ¡Qué investigación han hecho!"
2146,1533855854302199808,2993911183,1533855851857035264,"3⃣ Tras el estallido de la burbuja inmobiliaria, para mantener a esa enorme masa de inmigrantes se procedió a disparar la #DEUDA= a importar dinero del futuro robándoselo a nuestros hijos. El resultado de ese latrocinio es la precariedad brutal en que vive ya la juventud."
2147,1344794077972340736,1300860527615320065,1344776568233578496,"@Zaiko88421398 Jaja la verdad no está nada mal pero te falta mucho camino por delante, sigue así 
En la anatomía por ejemplo te va bien 6/10 pero he notado que marcas mucho el lápiz y eso está mal tanto para tu mano como aprendizaje, así que es un punto que tengas en cuenta."
2148,1134296841867206657,591361197,1134284723721822208,"Esta carta de @lopezobrador_ Presidente de México al presidente de Estados Unidos es de un estadista, hombre de Nación, como él lo dice. Orgullosa de ser mexicana y tener un presidente que defiende así los intereses de México. Elegante y firme. Todo nuestro apoyo. https://t.co/8YaxyOmTcl"
2149,1533189973419167745,1174324494116278275,0,"Por cierto, se confirma que no sólo es una biografía de Rocío Jurado, sino que se hablará de la familia, herencia,... etc"
2150,1344698968345882624,14436317,1344697444630724608,"La Comunidad de Madrid ha contratado a un equipo de iluminación que proyectará la bandera aprovechando la emisión en directo de las televisiones. ""Es una idea de la presidenta. La Real Casa de Correos estará muy bonita"", dicen desde el Gobierno regional https://t.co/EvdksWugUy"
2151,1465831786395668484,1454449984389238790,0,Fotito para Que duerman con ganas 😘😅 https://t.co/SQQeAFIwdo
2152,1533521291994615809,1531414414888411141,1533517759031791616,@ZUrraaaanaty Oms: Il primo caso di scarlattina del pesce spada è stato isolato allo Spallanzani🤓😂🤣😂🤣 https://t.co/8mLamKPna0
2153,1533840865973641216,2328655542,1533839602913529856,@FancyAppleMac Enhorabuena estás financiado la renovación de Mbappe (ironía). En teoría los 20 céntimos de subvención será al menos hasta septiembre.
2154,1533845990771417095,272469764,1533838420190982144,"@i_lofeudo @Privacivitas @renaper_ar @defensoriaPBA @DefensoriaCABA Difícil que te contesten o actúen...

https://t.co/HTBtVfRjAM"
2155,1528568855060172803,1479228130552426499,0,Se rayó Luka con Curry por el “Triple No-Look”… https://t.co/7uDslMBYa7
2156,1533679032843247616,1346585212315193349,1533578564330733568,"@Diiegosiilva11 @DireitaVerdeBR @AndreFo68378836 @LuizVks @LulaOficial Faz arminha enquanto paga 8 reais na gasolina, mongolóide 👉👌 kkk
https://t.co/Ee69dXJAZg"
2157,1399513902975651844,124843312,0,HOY se estrena el podcast de César #Hildebrandt. Será lanzado en vivo hoy y todos los lunes a las 8:30 p.m. en https://t.co/ofhuiWJRAU. Cualquiera que ya esté suscrito o se suscriba al semanario tendrá acceso libre al podcast. SUSCRIPCIONES Y PODCAST en https://t.co/ofhuiWJRAU. https://t.co/bcugCz97he
2158,1533585980023836677,228556751,1533562381925859328,@VBotar @argool Genética como los Vásquez y su amor al 👃👃👃y a la 🐦🐦🐦
2159,1336033083200581637,1056963434871439360,0,Yo creía que no llegaqba a chuparmela pero SI llego 👅🐚 https://t.co/aA6Wzr1oph
2160,1533828921971871744,20560294,0,"#AlAireEnLaW | En la recta final de cara a la segunda vuelta electoral del 19 de junio, La W conversa con Verónica Alcocer, esposa del candidato Gustavo Petro (@petrogustavo) https://t.co/qwDGdLHkjh"
2161,1399512744039170054,874813864277405697,1399512258192064512,"@AleTbh33 Realmente sientes que todo se va a la verga y aunque tengas mucha ayuda, tanto familiar y profesional, no ves ningún avance en todos los sentidos de la palabra.

Y es bastante difícil ver con buenos ojos todo, sabiendo que talvez tu condición te impide disfrutar de lo bueno."
2162,1134105833904726017,899999886938185728,1133495009947340800,"@EduGonzalez89 ¡Hola Edu! Sólo puede decidir NO alzar un pasajero por sentirse inseguro o que pueda dañar su propiedad privada (vehículo) por ejemplo: que el mismo se encuentre muy borracho, violento o alguna situación similar. NO toleramos ningún tipo de discriminación."
2163,1533851588435095553,1096167546821242880,1533851302995828736,@ThreeDario Perdemos los dos y lo sabes
2164,1528257707899203584,1295171865619701760,1528250610398527488,@lwtfrathrry AMIGA ESTOY MUH FELIZ
2165,1528568108604088321,162147763,1528567572714573824,@ilCapitano1021 Avión a mexico y camión a Pachuca. Cualquier zona.
2166,1533852266675019776,1524433856933380096,1533471302945734656,"@naysanchezz @Omerelo Es una vergüenza, pero tristemente es solo una falta administrativa, a mí con 18’años me pasó estando con mi novio en un parque y la policía vino, ya era conocido para ellos, conseguimos llegar a juicio porque había un parque infantil al lado, pero vamos que al final quedó todo +"
2167,1344646291008184320,69416519,0,"Alberto Fernández: “En el caso Nisman, estoy convencido que fue un suicidio”  https://t.co/tQoq7tQBxY"
2168,1079883904318930944,293063533,1079880809887268864,"#Video 🎥 | 

Elementos de @SS_Edomex y Policía Municipal resguardan el cuerpo de un presunto delincuente, la gente cansada de la delincuencia hace justicia por propia mano y estos son los resultados 🎥👇🏽 https://t.co/PqTdOsmCdL"
2169,1079873301273559045,106238555,0,"Por terminar uno de los años más difíciles de mi vida. No sé si 2018 me hizo mejor o peor, pero seguro me hizo mucho más Fuerte... Bienvenido 2019... Listos!!!  Fuerza para todos!!!"
2170,1465691791785705478,1313409505032638465,0,ESTO PARA LOS ACCIONISTAS DE PFIZERT Y MICROSOF Y PARA THE WALL STREET JOURNAL https://t.co/to0nGoVKaF
2171,1533821992431927297,2379616886,1533821292054470656,@Observer_fb @BlazquezFont @diarioas ¿Como así? Malo y burla por no traerlo y ahora malo porque quería Real Madrid pagar lo que cobra el mejor jugador estrella de 23 años.
2172,1465751255175909381,710794960895930368,1465669917890560000,"@RamonBerenguerI @JosepRicoma @Bcnisnotcat_ Parece mentira que tú, tan entendido en este tema, preguntes eso.

¿Te suena de algo las tradiciones y costumbres? https://t.co/qTAg62X7JJ"
2173,1533850951748050945,1419618734893842434,1533843717706104832,"@elmurridelbaix @SILVIADRAMATIC2 @Stroukeng 1.4 Los rabinos judíos registraron nueve maldiciones inflingidas a las mujeres como consecuencia de la Caída: ""Él [Dios] concedió a las mujeres nueve maldiciones y la muerte: soportar la sangre de la menstruación y la sangre de la virginidad, la carga del embarazo, la carga.."
2174,1533839626036822017,1400099953,1533839436840062976,"6.Voy a quitarle el manejo de las universidades a los políticos para entregárselas a los académicos, intelectuales y pensadores. Se elegirán gerentes especializados ocupados de las tareas administrativas y los académicos se podrán dedicar a la dirección de programas."
2175,1533851374550654976,1362386321189330945,1533603880751222784,@elsisifofeliz @tReynald1 @Viyusgii Te recuerdo que hay mujeres con polla. Salu2
2176,1002337736211214342,626504530,1002337327115657216,"Bueno , ponerte te pongo https://t.co/xZtBwn90y1"
2177,1533758603575840768,513654847,1533758502778413056,El cartel juega al despiste y más viniendo de Ferrari
2178,1344793178092806145,1267736544242282496,1344791998994276352,@DonaldRicardo11 @E1PensadorLibre @Sjbdjdjd2 @DalasReview @jhostin93372670 Si tiene muy poca probavilidad de muerte porque dices esto
2179,1465831889613115397,1407377206863597571,1465831710776610816,@bruuma 🥰
2180,1519604144897953792,256409468,1519603384411635712,"Qué diseño más impecable, enraizado en la comprensión por parte de todos los implicados de cuál es el tema a tratar, y qué manera más única de transmitir el horror de sentirse inadecuado.

Un excelente juego #ELDENRING"
2181,1528539848709005312,100305205,0,Nuestro candidato a Presidente de la República @sebavillarejo en #PoliticamenteYncorrecto desde @Telefuturo https://t.co/T3b98UF9ju
2182,1533851370985381888,1173400879715749889,1533846815077965824,"@PurrincessJoy Yo adopté a Lety todos los años encima 
No ladra no rompe no muerde no🤣

Los animales de criadero vienen con mil problemas de salud"
2184,1533627555281969152,116274086,0,"Tengo como 10 series inconclusas, poco más de 20 películas en lista, otro tanto de series por ver! Y si... Voy a ver una película que he visto montón de veces, porque 24 años de su estreno. #TheTrumanShow buenos días, buenas tardes y buenas noches!!!!"
2185,1533851085781323776,234861136,1533841982380027904,@Dos_A_ Dirección de la confitería de la felicidad?
2186,1465805982580150272,836097219652636673,0,cuántas veces presentí el principio del fin?
2188,1528569457588715520,1483236659759960064,1528569204445696000,"@Sk_tobi2 @LilVigilanteX @icopis @TonyZ_WRLD algún que otro rt, pero no es nada de otro mundo bola"
2189,1528515181793386496,28642502,1528419216050864128,Pero no entiendo. ¿Entonces todas las críticas de este último tiempo han sido sin haber leído una sola página? ¿Y se atrevió a ir al programa sin haber leído el borrador? El pudor… https://t.co/QlLx6iztKJ
2190,1533852787947188224,555552401,1533852523819327488,@ferthorli Cual es el apellido??
2191,1399369448059027458,68427258,1399327661885956096,https://t.co/3vZ6Q2Wqqw https://t.co/buWdxlSXYU
2192,1465831529125486603,292405654,1465823779444068352,@Claudia35205055 @ElRenegado0107 @SofiaT66 Mija se llama salud pública no necesitas recetas en una pandemia
2193,1134609503545188352,1718314946,0,"Flipando con esta cuenta eh, nunca dejará de sorprenderme la de mierdas que me encuentro en esta red social xDDDD
Todos sus twitts son robados y el tío tiene los huevos de remarcar que los hizo él 🤷‍♂️🤣🤣 https://t.co/TnkuD7npa5"
2194,1533241437822779392,209780362,1533238178169118720,"No, no quiero discutir con usted. Dada su incapacidad, sería perder el tiempo.
Solo le pedía la elemental decencia de no engañar a la gente con documentos más falsos que su moral periodística. No desvíe el punto. No sea SINVERGÜENZA😉 https://t.co/DWoXpjYZrq https://t.co/v1VzRrvRtu"
2195,1533852951030145024,1354495099967823878,1533851813195046912,@lvsbeomiie yoooo
2196,1344794179508047874,919544419933675520,1344755761864454144,"@emy_0116 Estamos llenos de tradiciones...  solo que te tocaste con Chilenos demasiado Santiaguinos... pero en el norte, sur, costa hay miles de platos qué hacer, pero casi todos con carne 😂"
2197,1533851468448403456,1186387346528309248,1533624899088130048,@CHUCKY_MUSTAINE @GrandiOrtiz Déjame adivinar... Izkia.
2198,1533834149185957891,3466767681,1533781207724474368,"@marte_para @eldiarioes @lauracorama Lo cierto es que se va, e Isa Serra condenada por el Tribunal Supremo, se queda.
Venían a asaltar los cielos, y es cierto, solo para ellos."
2199,1533853665668235270,819551708,0,Tengo el alma destrozada. Asesinaron a mi amigo Orlando Jorge Mera.
2200,1533778550930690048,1199798027332050944,1533775776235020288,@lamaribeli salio franquismo
2201,1344785794683314178,535707261,0,Ayuso ha ordenado proyectar la bandera de España en la Puerta del Sol durante la retransmisión de las campanadas https://t.co/bEBDidamvl
2202,1533747566080401408,1399791662906449920,0,“Por sus actos les conoceréis”. https://t.co/VPo9rXnAIs
2203,1533823778022739968,2724804908,0,A partir de mañana eliminamos la C Word del vocabulario. Por cada C Word en Stream 1 sub regalado. Que empiece el Road2Pobre
2204,1465749274579415047,4887252526,0,عاجل &gt; وزير الداخلية خالد مازن : اتساع الخروقات الانتخابية سيؤثر على خطتنا الأمنية والحفاظ على موعد الانتخابات. #ليبيا #المرصد https://t.co/oLR3SMQHjQ
2205,1533823516147064834,1278559345324802050,1533622902855282688,"ROUND 5: your final 10. 

congrats to your final 10! we’re near the end, and we will begin to see true war 
avenge your favs who couldn’t survive or vote for the ones who are still here! 
good luck! https://t.co/zHhJkBS6dG https://t.co/nydK22YN5y"
2206,1533821533692518402,189254825,1533819283154903040,"@AndresSimon_ Te recomiendo que miren las últimas adhesiones a cada candidato: a Petro se le unieron Alejandro Gaviria, Rodrigo Uprinmy, Mockus, Sara Tufano, personas sensatas, críticas que no están 100% con Petro, pero entienden la necesidad de cambio. A RH se le ha unido la derecha de Fico."
2207,1079884748737167360,893004103114268672,1079883037427593216,"@DomKDiogo @zabarakatikitak Primero aprenda a diferenciar que es ser “doctora”, que es ser “licenciada”, que es ser “profesora” y hablamos. Por cierto los abortos con pastillas incrementan el riesgo de esterilidad y cáncer. 
No soy feminista, que asco."
2208,1533853246917419008,216757343,1533851875249905664,@Carl0sRueda @stephanny1909 Es que usted es el único que cree que los grupos terroristas no usan la violación Cómo método de disuasión y sometimiento. Yo lo que dije fue ¿ cuánto machismo se necesita para secuestrar a las mujeres o cree que en el Palacio no había mujeres?
